Record_ID,Operator_Name,Installation_ID,Time,Solar_Irradiance,Panel_Temperature,Ambient_Temperature,Cloud_Cover,Humidity,Wind_Speed,Rainfall,Dust_Level,Panel_Efficiency,Inverter_Efficiency,Solar_Power_Output
100240,Arun,INST-6134,20:00,0,25.6,24.6,20.4,32.6,11.5,0,14.7,21.58,92.62,0.05
100241,Akash,INST-7609,13:45,669.7,27.9,22.8,34.5,21.1,4.8,0,25,18.14,96.74,1.08
100242,Kumar,INST-4707,22:30,0,20.5,20.5,45,43,1,1.1,28.5,19.74,95.64,0.01
100243,Akash,INST-3192,10:45,620.2,47.6,40.8,32.3,50.3,3.4,0,21.8,17.79,97.14,0.98
100244,Arun,INST-3017,11:00,699.7,42.8,36.5,33.8,64.5,0.7,0,3.2,22.02,92.34,1.25
100245,Divya,INST-7230,3:30,0,22.5,21.7,58,67.3,4.5,16.5,19.9,18.62,96.24,0
100246,Priya,INST-9381,23:00,0,36.8,36.8,42.6,65.7,11.7,20.8,29.2,19.15,94.87,0
100247,Divya,INST-4402,22:45,0,18.8,18.1,46.4,88,12.5,16.7,4.5,17.54,95.58,0.09
100248,Priya,INST-5192,20:15,0,40.5,41.5,56.5,23.8,12.2,21.9,25.6,19.16,96.74,0
100249,Priya,INST-2556,1:00,0,32.6,33.9,88.2,46.8,6.6,15.5,26.4,17.56,97.7,0
100250,Akash,INST-7557,14:30,330.8,31.9,29.5,75.2,86.5,2.5,3.3,21.8,22.89,97.91,0.5
100251,Divya,INST-8178,5:45,0,34.1,32.7,82.3,86,10.9,22.3,14.5,19.93,98.21,0
100252,Priya,INST-5286,20:30,0,38.9,38.8,21,75.8,10.9,0,6.7,22.73,98.11,0.01
100253,Priya,INST-8091,21:15,0,34.5,33.9,58.6,31.1,12.4,22.3,18.4,17.07,98.54,0
100254,Divya,INST-9123,5:00,0,25,25.7,80.1,40.9,7.6,13.8,11.4,21.9,92.55,0
100255,Divya,INST-2442,15:45,558.7,38.6,35.9,28.4,50.3,0.5,0,16.5,21.96,97.54,1.28
100256,John,INST-9328,17:15,130,28.6,26.2,58.9,81.2,12.7,8.3,23,20.6,97.02,0.18
100257,Divya,INST-2868,3:15,0,27.1,26.5,20.2,80,8.2,0,11.2,17.64,98.28,0
100258,Akash,INST-2752,8:15,446.9,31,27.4,16.9,78.6,10.8,0,3.2,19.49,98.49,0.98
100259,Priya,INST-8381,14:15,220.2,37.7,35.7,86.7,52.5,8.8,23.1,23.4,22.46,96.84,0.29
100260,Arun,INST-2696,12:30,617.3,48.3,41.5,45.4,77.2,4.1,24.1,29.1,19.72,92.93,0.92
100261,John,INST-9975,10:15,740.5,30.5,25,18.1,70.4,14.7,0,19.5,22.75,95.53,1.53
100262,Meena,INST-2890,11:45,561.4,40.4,35,52.5,87,8,21.9,12.7,17.08,92.75,0.79
100263,Ravi,INST-1927,6:30,0,23.9,24.9,67.5,83,10.4,7.4,22.6,17.19,97.7,0
100264,Kumar,INST-7371,7:30,106.2,27.7,27.2,62.4,79.1,10.3,24.1,1.6,21.46,93.42,0.36
100265,Divya,INST-4695,20:30,0,31.5,31.1,80.4,78.2,14.5,7.4,5.3,21.1,93.31,0
100266,Priya,INST-7180,1:45,0,23,24.3,42.3,83.5,0.1,11.7,28.1,17.24,98.5,0.04
100267,John,INST-9037,18:30,8.3,32.5,30.6,6.6,59,11.8,0,4.8,20.26,94.82,0
100268,Kumar,INST-6437,10:30,693.4,38.5,32.8,26.4,62.1,11.3,0,19.5,17.69,94.42,0.94
100269,Kumar,INST-1653,21:30,0,35.6,37.1,50.5,39.2,10.9,0.6,15.5,21.62,95.6,0
100270,Divya,INST-1718,9:15,520.5,26.5,20.3,28.8,78,8,0,18.8,18.26,96.41,0.72
100271,Akash,INST-2702,6:45,17.6,34.7,35.9,58.2,54.4,5,2.2,1.6,21.77,95.91,0.07
100272,Kumar,INST-5237,13:45,635.3,30.4,25.6,40.6,28.9,0.1,18,1.9,21.48,92.32,1.39
100273,Meena,INST-9238,3:30,0,23.6,25.2,83,77.4,6.6,9.9,19.8,19.84,95.73,0
100274,Akash,INST-9941,9:15,564.5,47.3,41.2,26.8,68.6,14.4,0,0.3,22.25,92.99,0.97
100275,Akash,INST-9800,17:00,209.6,40.8,39.7,27.4,50.9,9.7,0,15.4,17.97,93.55,0.46
100276,Kumar,INST-2877,5:00,0,42.4,40.4,88.1,54.6,8.2,7.3,2,17.59,97.08,0
100277,Meena,INST-6851,4:15,0,34.5,32.9,28,43.8,6.8,0,18.5,18.83,96.09,0.03
100278,Meena,INST-6182,13:15,952.3,32.2,23.3,0.4,52.7,12.6,0,4,21.4,98.15,1.94
100279,Meena,INST-6004,15:00,618.2,44.8,38.2,15.8,30.5,8.1,0,7.9,22.32,92.54,1.06
100280,Ravi,INST-9309,20:00,0,33,31.9,85,36,0.5,6.5,26.8,20.24,96.58,0
100281,Akash,INST-4658,18:30,0,19.6,20.2,12,20.8,3.6,0,28.9,22.89,96.79,0.1
100282,Arun,INST-8310,5:15,0,33.1,31.6,65.3,31,11,23.5,1.2,21.57,93.62,0
100283,Kumar,INST-1701,21:15,0,36.5,37,61.4,88.8,13.2,1,19.5,17.62,98.78,0.05
100284,John,INST-5314,18:15,0,33.7,32.1,33.9,25.8,3.8,0,29.2,18.34,94.84,0.13
100285,Meena,INST-8976,15:00,426.5,23.8,22,45.2,68.3,3.2,4.7,10.9,21.3,92.83,0.69
100286,Meena,INST-2856,15:45,456.7,37,33.5,43.1,38.3,1.9,14.8,4,20.08,98.24,0.74
100287,Arun,INST-5231,5:45,0,29.6,31.5,67.9,74,9.9,7.1,2.6,19.7,98.95,0.15
100288,Arun,INST-4594,13:15,403.1,26.4,22.4,71.5,39.8,10.9,8.6,13.6,20.54,93.61,0.68
100289,Priya,INST-1271,6:45,4.2,23.9,22.3,74.4,65,13.2,13.3,22.6,17.56,96.62,0.17
100290,Ravi,INST-8069,16:45,342.8,32.5,30.7,33.3,80.2,11.8,0,11.4,20.53,97.19,0.75
100291,Priya,INST-7971,4:30,0,25,23.6,58.2,41.2,13.2,10.2,5.7,21.25,97.53,0.03
100292,Priya,INST-9515,0:45,0,33.8,34.5,72.4,47.2,2.3,16.3,7.6,22.13,94.96,0
100293,John,INST-7511,6:45,2.3,22.5,22.3,49.7,56.3,14.8,14.4,23.2,19.39,92.97,0.15
100294,Priya,INST-4764,14:15,801.2,44.7,36.9,9,66.1,10.3,0,1.6,19.33,96.45,1.6
100295,Arun,INST-8727,19:45,0,23.8,24.3,27.1,65.7,10.9,0,27.9,19.4,96.59,0
100296,Ravi,INST-3871,20:45,0,23.5,22.8,55.1,80.3,4.3,0.8,18,20.09,93.62,0
100297,Ravi,INST-6893,7:00,52.9,24.7,24.6,87.8,70.2,6.1,5,0.5,21.22,98.43,0.13
100298,Meena,INST-6693,8:15,260.4,42.8,40.3,54.6,39.6,6.1,2.7,2.2,18.77,98.63,0.6
100299,John,INST-9813,18:30,18.6,32.8,31.5,62.5,76.8,14.4,11.5,13.8,20.52,92.19,0
100300,Priya,INST-7269,20:15,0,22.8,23.5,74.2,91.7,7.7,0.2,25,18.49,92.65,0.07
100301,Meena,INST-2245,17:15,160.5,39.9,39.5,42.9,91,10.2,22.7,15,18.2,97.15,0.41
100302,Kumar,INST-4755,6:15,0,35.2,36.7,75.3,25.9,14.3,12.3,0.2,22.14,98.71,0.14
100303,Meena,INST-6167,15:30,466.2,43,40,44.2,36.7,8.6,1.4,24,19.87,95.79,0.78
100304,Akash,INST-3863,14:00,410.9,36,34.5,62.8,35.8,8.7,8.1,18.4,18.56,95.84,0.56
100305,Divya,INST-6621,11:15,593,39.2,34.8,44.9,84.1,4.2,4.5,3.9,20.46,93.6,0.95
100306,John,INST-4863,17:45,80.4,38.8,37.2,77.1,55.5,0.1,10.5,4,22.36,96.41,0.18
100307,Meena,INST-8972,9:30,411.7,31.8,27.6,50.6,24.5,12.2,11.9,18.9,19.7,94.34,0.64
100308,John,INST-6638,0:45,0,40.7,38.8,29.7,34.9,8.6,0,19.5,18.05,97.46,0
100309,Divya,INST-8322,2:45,0,31,29.1,69.1,85.1,9.6,23.2,12.7,20.67,94.83,0.16
100310,Priya,INST-3654,10:15,668.5,41,35.1,28.2,49.7,13.3,0,23.4,22.63,97.24,1.31
100311,Divya,INST-7782,5:15,0,19.9,21,88.3,38.9,11.2,18.7,6.3,19.38,92.67,0.17
100312,Divya,INST-9985,1:00,0,32.6,30.6,81.7,27.8,9.3,2.1,27.9,19.34,93.61,0.1
100313,Divya,INST-3071,4:15,0,35.4,33.9,22.3,44.4,7.1,0,29.2,20.24,93.91,0
100314,Arun,INST-8480,20:45,0,32.6,33.3,61.9,46,8.1,20.1,13.3,19.19,93.82,0
100315,Ravi,INST-9574,4:30,0,31.6,30.8,42.9,56.9,11.3,7.5,23,21.79,96.18,0.12
100316,Meena,INST-4089,13:45,666.5,40.8,35.7,35.5,48.4,3.9,0,12.7,18.44,97.35,1.28
100317,John,INST-5664,20:30,0,37.2,38.5,53,41.7,9.6,15.4,8.2,20.74,93.31,0
100318,Ravi,INST-9764,0:15,0,23.3,24.8,97.8,52.9,0.1,2.3,0.4,18.3,94.94,0.11
100319,Divya,INST-7084,14:00,665.3,44.6,40.8,29.7,78.2,1.1,0,14.1,18.15,97.89,1.23
100320,Ravi,INST-2998,22:15,0,40.4,41.4,50.8,94.6,3,18.4,2.8,21,93.46,0
100321,John,INST-6293,5:00,0,29.7,31.2,79.6,56.1,4.5,9,1.6,21,98.81,0
100322,Akash,INST-6316,0:15,0,31.6,32,83.6,38.2,14.5,14.5,20.7,21.13,93.08,0.11
100323,Kumar,INST-3583,15:00,336.9,45.1,41.3,61.7,24.5,5.3,3.8,16.1,17.64,95.41,0.45
100324,Meena,INST-8187,23:15,0,28,27.1,21.7,38.8,0.6,0,21.2,20.35,95.8,0
100325,Arun,INST-9906,11:30,426.4,43.2,38,65.9,61.6,1,3.9,8.9,18.58,94.57,0.52
100326,Akash,INST-4039,0:30,0,24.6,23.7,82.1,69.4,8.1,9.7,15.7,19.99,95.86,0.05
100327,Meena,INST-7714,20:30,0,28.8,30.6,28.8,82.6,1.9,0,26.2,18.21,95.4,0
100328,Akash,INST-9026,16:30,470.4,37.2,35.2,4.4,89.1,9.8,0,27.9,21.99,95.28,0.9
100329,Meena,INST-7814,11:00,359.9,20.3,19,74.1,42.8,14.2,24,2.9,21.35,95.72,0.6
100330,Kumar,INST-3931,17:45,124.6,33.6,31.8,67.1,72.7,6.4,2.6,23.8,20.3,95.53,0.28
100331,Divya,INST-6772,10:30,313.8,37.1,33.2,76,44.3,3.6,13.6,11.3,20.3,97.21,0.53
100332,Divya,INST-8331,12:00,474.6,36.3,32.3,65.4,94.5,4.5,7.5,6.7,22.13,92.15,1.06
100333,John,INST-9376,17:15,238.9,22.8,21.7,8.5,86.7,3.7,0,7.7,18.8,95.99,0.44
100334,Kumar,INST-2264,23:30,0,23.5,22.1,83.4,71.7,8.6,22.7,17.9,18.8,97.12,0.03
100335,Priya,INST-1916,10:30,292,41.2,40.3,79.2,77.8,11.2,21.2,27.9,20.8,96.43,0.33
100336,Ravi,INST-6231,17:15,203.3,24.1,21.7,29.4,94.8,14.6,0,22.6,20.45,92.63,0.31
100337,Akash,INST-3425,4:30,0,29.9,31.7,26.6,49.9,1.3,0,15.1,21.64,92.91,0
100338,Kumar,INST-8993,12:15,599,34.5,30.6,50.5,40,6.5,17.1,17.3,17.68,94.9,0.86
100339,Kumar,INST-6254,11:00,395.1,31,26.4,69.3,80.2,9.3,11,27.7,18.4,96.8,0.47
100340,Priya,INST-2841,23:00,0,31.5,32.9,39.4,82.4,4.3,0,10.3,21.83,94.14,0
100341,Meena,INST-4424,23:15,0,29.6,30.6,36.3,56.2,10.9,0,4.2,21.19,92.13,0.03
100342,Ravi,INST-5185,5:00,0,37.4,36.9,42.7,24,9.8,0.2,11.7,18.63,97.96,0.06
100343,Priya,INST-1312,9:45,579.7,44.7,41.4,20.8,43.7,13,0,15.9,18.12,95.5,0.91
100344,Ravi,INST-1651,7:30,189.8,22.7,21.8,30,46.4,9.4,0,7.1,22.87,95.51,0.52
100345,John,INST-7343,0:30,0,25.8,26.2,38,30.3,10.9,0,15.6,21.07,98.11,0.07
100346,Akash,INST-4938,18:15,0,32.3,32.5,38.4,29.9,9.8,0,17.4,21.1,93.42,0
100347,Arun,INST-8046,4:15,0,33.2,31.4,45.4,28.9,4.8,22,21.8,21.59,98.16,0
100348,Akash,INST-5970,14:30,754.8,25.6,21.2,13.7,93.9,9.3,0,18.2,20.67,96.17,1.26
100349,Ravi,INST-6886,2:45,0,38.2,38.3,30.7,68.7,2.8,0,11.6,19.84,93.15,0
100350,Akash,INST-1245,8:45,423.4,25.2,22.9,20,33.3,14.3,0,13.2,20.7,96.82,0.94
100351,Kumar,INST-8005,12:00,557,39.5,35.3,54.7,90.4,8.6,13.4,19.2,21.22,92.27,0.83
100352,Divya,INST-1694,7:45,49.4,28.8,27.3,88.5,92.2,2.8,11,26.5,21.64,94,0
100353,John,INST-1893,22:15,0,31.9,33.5,57.1,57.5,2.7,14.6,26.8,20.28,94.75,0
100354,Ravi,INST-3930,14:15,276.4,28.7,25.8,79.4,73.4,2.5,18.3,2.7,21.24,96.44,0.39
100355,Akash,INST-9383,19:15,0,28.2,27.1,50.3,88.4,8.5,16.5,4.5,22.21,93.25,0.08
100356,Akash,INST-6047,9:45,541.2,45.9,39.6,26,20.3,11.5,0,0.4,19.99,95.49,1.15
100357,Divya,INST-4897,6:45,0,30.5,32.4,40.8,86.2,4.2,15.7,24.6,18.25,93.29,0
100358,Meena,INST-1601,4:00,0,37.3,38.1,73.4,89,0.7,10.4,5.3,21.03,96.28,0.08
100359,Arun,INST-8460,23:30,0,19.4,20.2,94.5,47.6,5.7,1.7,12.8,20.3,94.05,0
100360,John,INST-6393,16:45,311.1,33.7,32.7,47.2,74.7,9.4,24.7,14.5,21.13,98.54,0.8
100361,John,INST-7996,19:30,0,32.3,31.8,40.8,89.5,9.2,12.4,21.9,19.99,97.66,0.15
100362,Kumar,INST-5759,6:00,0,38.1,37.1,10.6,35.5,9.2,0,12.4,17.27,94.45,0.12
100363,Kumar,INST-1185,20:15,0,22.4,24.1,75.2,42.5,8.2,19.2,3.4,19,94.77,0.03
100364,Ravi,INST-3877,6:30,16.9,29.5,29.5,75,22.7,2,3.9,13.8,22.19,98.27,0.02
100365,Akash,INST-1917,16:30,295.3,31.9,31.3,50.8,63.3,5,22.9,23.9,17.4,93.05,0.56
100366,Meena,INST-7147,20:15,0,27.7,27.3,65.7,84.8,11.3,17.6,9.4,17.19,94.9,0
100367,Kumar,INST-7088,14:30,717.7,27.8,20.7,19.5,78.3,13.7,0,13.3,17.15,95.38,1.1
100368,Kumar,INST-6572,15:30,281.5,42.6,38.9,69.8,90.4,10.2,3.3,21.7,19.76,97,0.49
100369,Ravi,INST-6095,1:00,0,37.8,39.3,46.7,77.5,11.2,0.6,22.8,20.83,93.47,0
100370,John,INST-5532,17:30,115.7,24.1,24.5,69.6,28.6,14.4,14,3.1,20.26,95.85,0.13
100371,John,INST-5011,5:00,0,39.6,39.4,44.9,23.8,0.4,22.6,1.5,19.3,92.6,0
100372,Divya,INST-6826,9:30,282.1,36.6,34.1,73.6,93,11.3,11.6,4,21.88,98.44,0.58
100373,Divya,INST-6085,21:45,0,39.3,40.7,57.6,87.2,3.9,9.1,5.5,22.5,94.31,0.14
100374,Meena,INST-8426,15:00,657,36.3,29.5,5.9,41.2,5.2,0,17.2,20.05,94.84,1.23
100375,Priya,INST-6339,17:00,106.3,28.2,27.6,71.3,66.6,8.2,24.3,11.5,19.04,97.7,0.22
100376,Akash,INST-6606,17:15,232,38.5,35.7,15.6,82.8,1.7,0,17.9,18.95,92.68,0.35
100377,John,INST-7648,2:00,0,33.6,32.3,74.8,44.6,9.7,1.5,6.5,17.83,96.07,0.1
100378,Ravi,INST-3403,21:15,0,25.5,25,56.2,53.5,3.1,21.9,9,21.77,96.76,0.17
100379,Akash,INST-6640,2:00,0,31.6,30.3,68.9,83.9,0.9,22.5,29,17.01,95.92,0.19
100380,Priya,INST-5623,0:15,0,32.7,32.2,54.5,73.4,6.1,10.9,6.3,18.04,92.97,0.02
100381,Meena,INST-7835,4:30,0,32.6,34.1,99.8,25.4,0.2,18,14.6,19.62,98.93,0
100382,Akash,INST-8471,22:45,0,28.6,28.9,69.9,81.5,5.8,5.6,12.7,17.04,95.49,0.09
100383,John,INST-7731,17:30,233.8,31,29.6,3,63.5,14.4,0,2.4,21.38,95.68,0.62
100384,John,INST-8617,16:00,308.1,27,23.9,47.1,69.8,10,17.1,16.2,20.48,96.29,0.72
100385,Ravi,INST-8681,14:45,486.5,32.4,26.5,51.7,42.1,2.5,17.4,17.9,18.82,97.5,0.72
100386,Divya,INST-3770,18:00,0,33.8,35.7,59.1,56.4,1.9,1.9,23.5,18.51,96.31,0
100387,John,INST-1232,23:00,0,40.8,39.8,68.3,69.4,5.5,4.4,23.5,18.42,93.27,0.01
100388,Ravi,INST-6617,2:15,0,39.1,37.7,67.6,76.5,6.2,9.6,19.8,21.36,93.17,0.03
100389,Meena,INST-1890,20:30,0,19.5,20.8,80.4,49.9,4.5,18.7,22.6,20.2,94.66,0.08
100390,Divya,INST-5302,4:45,0,40,40.3,20.9,70.9,14.4,0,20.5,17.25,98.42,0.05
100391,Akash,INST-5466,10:30,676.5,38.9,33.7,24,78,11.2,0,22,20.53,93.36,1.09
100392,Arun,INST-6132,17:00,141.5,17.9,18.3,60.6,27.8,6.7,5.5,8.5,18.16,92.17,0.06
100393,Kumar,INST-2995,22:00,0,32,32.5,26.9,77.3,9.7,0,24.1,18.11,92.78,0
100394,John,INST-8650,21:00,0,39.3,40.1,71.1,52,13.6,19.2,9.7,17.97,92.52,0.11
100395,Akash,INST-7366,10:00,710.8,26.5,22.3,23.2,93.5,3,0,11.8,20.87,92.76,1.31
100396,Akash,INST-4578,19:00,0,33.6,35.2,93,25.5,8.6,6.3,13.4,22.38,93.04,0.06
100397,Ravi,INST-7397,8:15,253.7,34,31.8,63,90.5,7.4,10.9,25.3,21.69,97.5,0.48
100398,Ravi,INST-7298,22:45,0,32.8,30.8,29.7,45,4.5,0,1.7,22.98,96.53,0
100399,Meena,INST-2318,14:30,432.3,22.1,18.9,58.3,34.3,10.4,22.4,18.9,19.16,92.59,0.75
100400,Kumar,INST-3292,1:15,0,40.9,41.9,22,49.2,11.9,0,19.3,20,98.75,0.12
100401,Ravi,INST-1606,10:00,655.5,32,27.7,30.4,69,7.8,0,28.2,22.22,95.76,1.29
100402,Kumar,INST-2180,1:15,0,20.1,18.5,59.1,66.4,3.6,16.2,0.4,20.8,98.33,0.13
100403,Priya,INST-8474,19:15,0,20.8,19.5,86.8,28.6,8.9,15.4,1.9,18.22,94.36,0.13
100404,Akash,INST-6312,3:15,0,40,41.2,45.7,23.4,2.6,1.6,8.2,21.55,93.18,0
100405,Arun,INST-8187,7:00,244.6,34.7,33.2,12,31.8,13.2,0,2.4,17.04,98.48,0.49
100406,John,INST-7819,22:45,0,23.5,22.9,75.4,59.2,6.2,23.5,18.3,17.23,93.26,0
100407,Priya,INST-5934,11:45,952,28.9,20.8,0.4,27.2,5.4,0,22.8,20.24,93.53,1.7
100408,Kumar,INST-5528,1:15,0,23,21.6,29,88.4,7.5,0,4.8,22.54,92.38,0
100409,Kumar,INST-8121,8:30,284.3,29.7,28.9,55.5,23.9,8.1,4,0.9,20.09,92.5,0.42
100410,Divya,INST-6340,13:15,440.6,25.6,23.5,67.2,37.1,3.6,10.3,6,22.35,92.51,0.92
100411,Ravi,INST-8141,4:15,0,28.5,28.9,94.2,30.2,10.8,15.8,29.3,18.21,92.89,0.08
100412,Ravi,INST-5597,4:00,0,27.7,29,88.1,45.8,13.3,15.1,23.7,20.83,96.28,0
100413,Kumar,INST-2416,13:45,330,32,29.4,77.6,21.1,6.4,21.8,7.4,19.61,93.56,0.75
100414,Arun,INST-1083,13:00,935.7,42.4,36.4,3.6,59.8,7.2,0,23.9,21.93,95.17,1.62
100415,Ravi,INST-7662,6:15,0,40,42,32.3,70.2,2.4,0,13.8,20.42,96.09,0.19
100416,Divya,INST-3271,22:45,0,39.4,38.9,34.8,72.8,0,0,18.8,19.31,96.84,0.01
100417,John,INST-7977,8:15,187.9,41.6,39.1,70.9,24.1,14.2,16.9,26.6,17.67,94.56,0.32
100418,Meena,INST-7003,5:00,0,35.1,36.6,64.9,45.1,8.1,16.2,22.1,21.51,98.1,0.08
100419,Kumar,INST-6250,11:30,598,23.8,19.3,45.3,53.9,7.5,20.7,14.1,20.19,97.78,1.26
100420,Divya,INST-7031,21:00,0,37.6,39.2,35.1,49.3,2.7,0,28.7,17.46,93.15,0
100421,Arun,INST-9131,4:15,0,32.2,33.1,61.7,92.7,8.1,3.3,10.4,19.66,96.51,0
100422,Priya,INST-1361,7:30,172.6,34.2,33.5,37.1,64.5,10.5,0,25.3,19.67,94.13,0.13
100423,John,INST-3813,8:15,337.2,37.5,36.5,43.6,46.5,6.8,4.2,27.7,21.27,94,0.77
100424,Arun,INST-3641,7:00,243.5,22.1,21,3.7,33.8,8.4,0,1,18.9,94.41,0.38
100425,Arun,INST-9743,9:00,215.2,30.4,30,82.8,54.4,4.8,0.1,22.2,22.85,94.32,0.49
100426,Divya,INST-5748,18:15,9.1,39.6,40.1,72,28.4,7.2,1,20.3,17.7,92.17,0.06
100427,Kumar,INST-8306,11:00,733.8,28.9,22.7,29.4,78.6,11.5,0,5.9,17.5,97.95,1.29
100428,Priya,INST-9385,12:15,636.3,33.8,30.3,44.1,70,6,17.9,12.8,19.32,92.09,1
100429,John,INST-8300,17:00,232.5,37.4,35.8,19.4,53.2,2.5,0,21.8,22.39,97.1,0.42
100430,Priya,INST-3353,6:30,14.7,40.1,41.7,42.7,92,11.3,2.2,12.3,22.49,94.9,0.05
100431,Arun,INST-4264,5:45,0,31.1,29.8,43.2,42.6,8.8,12.4,22.2,18.35,97.54,0
100432,John,INST-8742,3:30,0,30.6,29.8,53.4,38.4,1.8,6.9,29.8,17.4,97.22,0.03
100433,Akash,INST-5225,20:45,0,37.1,37.6,97.9,75,0.3,6.5,17.4,17.88,95.23,0.08
100434,Meena,INST-3675,1:30,0,35.1,33.3,48.9,23.7,4.4,16,2.3,18.16,96.4,0.11
100435,Arun,INST-9908,10:30,336.4,28.8,25.2,74.4,71.6,1.4,14.5,24.7,17.08,95.63,0.43
100436,Divya,INST-7750,10:15,785.7,28.6,23.3,9.2,87.3,9.2,0,24.9,20.15,95.72,1.35
100437,Priya,INST-7837,14:00,775.6,24.3,18.4,10.5,71.8,2.1,0,13.3,22.93,95.66,1.78
100438,Arun,INST-5991,0:00,0,37.1,38.6,37.8,37,1.9,0,3.9,17.47,96.84,0.11
100439,Priya,INST-1308,15:45,668.9,42.7,37,3.8,24.4,1.8,0,7.6,17.4,96.67,1.18
100440,Priya,INST-4365,18:15,0,21.6,20.2,16.6,90.6,14.2,0,10.4,17.96,95.5,0.09
100441,Kumar,INST-9272,18:00,3.1,17.2,18.3,8.9,34.4,4.2,0,27,20.22,98.82,0
100442,Kumar,INST-9260,22:45,0,31.9,32.1,49.3,91.8,2.7,8.9,11.4,18.29,93.59,0
100443,Meena,INST-3025,14:00,528.3,30.2,26.7,46.8,74.2,1.2,12.3,11.5,19.74,97.15,1.03
100444,Divya,INST-4700,17:45,216.6,22.6,22.5,26.2,83.1,7.1,0,20.4,18.08,98.99,0.34
100445,Priya,INST-7494,14:00,784.4,43.1,34.7,10.7,75.6,13.4,0,5.1,19.18,93.39,1.25
100446,Akash,INST-3011,7:45,109.2,36.4,35.1,65.3,40.5,11.8,16.1,12,19.85,96.22,0.16
100447,Divya,INST-9379,8:15,196.3,25.6,24,69.1,67.1,2,2.5,1.6,17.41,96.75,0.52
100448,Akash,INST-6356,4:30,0,18.6,20.3,69.8,76.4,11.5,19.8,6.1,20.97,95.43,0
100449,Meena,INST-9856,17:00,55.2,30.4,28.3,85.7,48.8,4.7,9.4,13.8,17.2,95.9,0.23
100450,John,INST-3689,15:45,644.4,33.5,29.7,12.1,70.6,9.9,0,20.6,20.43,95.33,1.27
100451,Ravi,INST-7412,8:45,273.5,37.6,34.2,53.2,41.3,0.9,14.8,3.8,19.2,97.67,0.54
100452,Meena,INST-7235,3:45,0,26,26.6,47.6,69.6,3.7,16.2,17.8,22.46,92.46,0
100453,Meena,INST-3781,0:30,0,33.5,33.8,23,58.6,6.3,0,0.6,19.82,92.16,0
100454,Akash,INST-6282,18:00,0,33.5,34.2,72.7,57.7,11.5,8.5,18.4,19.18,95.05,0
100455,Priya,INST-9779,6:30,0,33,31.8,23.9,66.8,14.4,0,21.5,20.47,96.14,0
100456,Divya,INST-7997,6:30,6.1,26.5,25.2,71.6,52.5,8.1,5,12.1,20.75,95.17,0.12
100457,Arun,INST-1304,20:15,0,25,23.1,66.1,75.7,7,23.4,16,20.69,97.38,0
100458,Ravi,INST-9556,6:30,0,37,35.9,41.6,83.3,6.2,21.5,27.3,20.8,97.92,0
100459,John,INST-3631,8:15,332.3,24.4,22.6,36.5,82,7,0,16.8,19.62,96.53,0.39
100460,Arun,INST-5468,4:00,0,37.9,37.3,40.7,33.2,12.8,24.1,14.6,17.12,98.02,0
100461,John,INST-2041,13:30,494.8,33,27.5,60.5,83.2,3.5,14.3,15,17.72,96.65,0.82
100462,John,INST-9133,2:15,0,35.8,36.6,68,82.4,11.1,20.1,22.3,22.61,93.53,0
100463,Kumar,INST-5498,14:45,704.4,35.1,29.8,22.9,91.2,4.7,0,12.7,21.1,98.74,1.53
100464,Arun,INST-6947,15:30,252.4,43.7,41.2,73.9,83.1,9.9,23.5,20.7,21.73,93.68,0.48
100465,John,INST-6945,21:00,0,23.4,23.7,62.8,20.6,14.4,23.2,27.5,18.81,98.55,0.1
100466,John,INST-4446,5:45,0,40.2,39.1,70.5,50.5,0.5,21.7,24.7,22.64,95.3,0
100467,Meena,INST-7920,3:15,0,29.6,30.2,75.9,65.2,12.2,18.4,13.6,17.16,92.36,0.06
100468,Divya,INST-3229,0:45,0,25.6,25.3,36,28.3,3.7,0,21.4,21.61,96.54,0
100469,Akash,INST-6233,14:45,284,24.9,22.2,78.6,44.6,4.2,2.1,11,19.36,94.64,0.63
100470,Kumar,INST-1339,0:15,0,40.2,41.4,92.5,72.6,2.5,10,12.9,18.56,92.62,0
100471,Priya,INST-1231,22:45,0,41.6,40.3,81.9,57.1,3.4,5.1,28.4,21.88,93.86,0.1
100472,Akash,INST-3133,13:15,551,30.1,24.8,54,51.4,6.1,3.6,8.7,18.57,96.32,1.11
100473,Meena,INST-8506,2:00,0,40.8,38.9,57.5,49.8,3.2,9.6,12.7,20.58,92.51,0.02
100474,Ravi,INST-6453,7:45,102.4,43.3,40.5,81.7,64.9,11.2,1.1,7.6,20.72,94.12,0.15
100475,Meena,INST-3166,17:00,136.5,32.9,30.1,52.2,85.8,2,7.9,15.9,17.85,92.82,0.03
100476,Arun,INST-9179,8:30,144,40.7,39,83.4,77.1,4,7.8,26.8,18.89,98.96,0.34
100477,Arun,INST-8208,1:15,0,21.7,23.5,31.9,39.5,10.6,0,13.1,22.97,98.49,0
100478,Meena,INST-8949,14:45,801.8,27.6,21.6,10.1,35.3,4.3,0,25,21.5,97.76,1.5
100479,Kumar,INST-1067,16:15,326.9,39.9,36.4,37.5,86.6,0.4,0,20.4,21.08,94.76,0.62
100480,Priya,INST-6300,4:00,0,38.6,37.9,26.5,54.1,14.3,0,17.8,17.03,98.79,0.06
100481,Divya,INST-6323,23:15,0,19.7,19.2,36.9,44.2,0.8,0,2.1,22.71,94.67,0
